// Reference=Talairach
// Pfeifer, 2007: self>rest (adults, 6 females, mean=26.1, 23-31.7) 
// Standardized name for contrast: self>nonPerson
// Subjects=12
-64 	-24 	2
56 	-30 	8
-56 	-2 	-12
46 	-26 	0
-46 	-30 	10
46 	-32 	14
-46 	18 	22
54 	20 	8
-56 	20 	8
52 	20 	2
-48 	18 	-4
44 	22 	-4
-52 	10	 -20
50 	6 	-12
-16 	44 	36
-6 	52 	28
-4 	62 	14
12 	58 	20
-56 	-36 	24
2	 22 	42
-4 	14 	50
-36 	16 	6
-18 	8 	0
8 	4 	14
-40 	0  	48
-48 	10 	42

// Pfeifer, 2007: Harry Potter>rest (adults, 6 females, mean=26.1, 23-31.7) 
// Subjects=12
-68 	-30 	6
52 	-30 	6
-62 	-14 	-10
58 	-16 	-2
-44 	-24 	10
42 	-20 	12
-56 	18 	18
54 	18 	12
-56 	22 	6
52 	22 	2
-44 	18 	2
44 	18	-4
-50 	14 	-18
50 	8 	-10
-2 	40 	44
-8 	46 	32
-8 	58 	14
-56 	4 	38
-46 	-42 	50
0	 26	 38
-12 	12 	60
-38 	30 	-2
-24 	8 	6
20 	-70 	-30
-46 	2 	48
-42 	12 	50

// Pfeifer, 2007: self>Harry Potter (adults, 6 females, mean=26.1, 23-31.7)  
// Standardized name for contrast: self>celebrity
// Subjects=12
4 	52 	-2

// Pfeifer, 2007: Harry Potter>self (adults, 6 females, mean=26.1, 23-31.7) 
// Subjects=12
-8 	46 	36
-6 	-68 	34

// Pfeifer, 2007: self>rest (Children, 6 females, mean=10.2, 9.5-10.8)  
// Subjects=12
-66 	-22 	0
52 	-24 	2
-58 	-14 	-12
54 	-28 	2
-54 	18 	8
-54 	22 	O
-56 	14 	0
44 	14 	-2
-50	18 	-8
-8 	40 	38
-12 	42 	28
-10 	52 	16
2 	58 	14
-42 	4 	42
-2 	28 	34
-6 	8 	56
34 	18	 0
14 	14 	6
10 	-4 	18

// Pfeifer, 2007: self>Harry Potter (Children, 6 females, mean=10.2, 9.5-10.8)   
// Subjects=12
4 	58 	14
8 	56 	6
-24 	56 	12
-14 	48 	10
-2 	36 	4

// Pfeifer, 2007: Harry Potter>self (Children, 6 females, mean=10.2, 9.5-10.8)   
// Subjects=12
0	-40	32
4	-58	24

// Pfeifer, 2007: Harry Potter>Rest (Children, 6 females, mean=10.2, 9.5-10.8) 
// Subjects=12
-60 	-22 	6
48 	-22	 2	
-62 	-10 	-16
54 	-20 	2
-54 	22 	16
-56 	22 	6
-52 	20 	-2
-46 	14 	-12
-6 	26 	46
-2 	22 	40
-12 	10 	62
46 	14	 -2
28 	18	 6
