// Reference=MNI
// Laurita, 2020: partner and self>parent and friend (For young only, 16 females, mean=24, sd=3.5) 
// Standardized name for contrast: self>close
// Subjects=29
-8	-68	38
-22	-96	-4
46	-40	32
8	-24	32
40	8	54
52	-50	-4
-42	-48	34
-60	18	12
10	30	26
16	12	52
-40	48	10
24	-28	0
-14	30	-24
-58	-16	-40
-12	22	-6
30	18	-8
62	16	14
-24	24	-6

// Laurita, 2020: Social>control (ALL) 
// Subjects=56
-8	 54	 32
-56 	24 	12
-4 	14 	54
-6 	-54	 30
-22 	-98 	0
-44 	6 	-38
24 	-82	-32
-2 	50 	-18
-48 	-36 	-2
48 	10 	-34
-46	-62 	24
-38 	-44 	-22
-2 	-14 	36
18 	-48 	4
-24 	-28 	-6
-32 	-82 	-36
36 	22 	18
18 	10 	14

// Laurita, 2020: control>Social  (ALL) 
// Subjects=56
10 	-36 	44
34 	-48 	44
52 	-58	 -8
-38 	-42	 42
-18 	-74 	-46
-52 	-60	 -6
-40	-10 	-4
50 	2 	8
36 	40 	24
24 	8 	56
44 	40	 4
-30 	30 	34
-52 	-32 	-22
18 	-58 	-52
-22 	6 	56
22 	68 	-2

